id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
LYSTRS_c0	>	Cytosol_0	SO_0992	Lysyl-tRNA synthetase_c0		9.58		(1)  cpd00002[c0] + (1)  cpd00039[c0] + (1)  cpd11917[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd15249[c0]	(1)  ATP_c0[c0] + (1)  L-Lysine_c0[c0] + (1)  tRNA(Lys) _c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Lysine-tRNA (Lys) _c0[c0]	LYSTRS			
MACPD_c0	>	Cytosol_0	SO_3072	CustomReaction_c0				(1)  cpd00067[c0] + (1)  malacp_c0[c0] => (1)  cpd00011[c0] + (1)  cpd11494[c0]	(1)  H+_c0[c0] + (1)  malacp_c0[c0] => (1)  CO2_c0[c0] + (1)  Acetyl-ACP_c0[c0]				
MALS_c0	>	Cytosol_0	SO_1483	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00022[c0] + (1)  glx_c0[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd00130[c0]	(1)  H2O_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  glx_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  L-Malate_c0[c0]				
MALT2-2_c0	>	Cytosol_0	(SO_3134 and SO_3135 and SO_3136)	TRANS-RXN-121A.cp_c0		0		(2)  cpd00067[e0] + (1)  cpd00130[e0] => (2)  cpd00067[c0] + (1)  cpd00130[c0]	(2)  H+_e0[e0] + (1)  L-Malate_e0[e0] => (2)  H+_c0[c0] + (1)  L-Malate_c0[c0]	MALt2_2			
MALT2-3_c0	>	Cytosol_0	SO_4417	Malate transport via proton symport (3 H) (periplasm)_c0		0		(3)  cpd00067[e0] + (1)  cpd00130[e0] => (3)  cpd00067[c0] + (1)  cpd00130[c0]	(3)  H+_e0[e0] + (1)  L-Malate_e0[e0] => (3)  H+_c0[c0] + (1)  L-Malate_c0[c0]	MALt2_3			
MALTAT_c0	>	Cytosol_0	SO_1961	Acetyl-CoA:maltose O-acetyltransferase_c0		-3.61		(1)  cpd00022[c0] + (1)  cpd00179[c0] => (1)  cpd00010[c0] + (1)  cpd01441[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Maltose_c0[c0] => (1)  CoA_c0[c0] + (1)  Acetyl-maltose_c0[c0]	MALTAT	R01556		
MALTK_c0	>	Cytosol_0	Unknown	(S)-Malate:CoA ligase (ADP-forming)_c0	6.2.1.9	-1.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00130[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd02662[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  L-Malate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Malyl-CoA_c0[c0]	MALTK	R01256	Glyoxylate and dicarboxylate metabolism|Methane metabolism	C1-COMPOUNDS|Degradation|Energy-Metabolism|Formaldehyde-Assimilation
MCAL_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd02662[c0] => (1)  cpd00022[c0] + (1)  glx_c0[c0]	(1)  Malyl-CoA_c0[c0] => (1)  Acetyl-CoA_c0[c0] + (1)  glx_c0[c0]				
MCCC_c0	>	Cytosol_0	(SO_1894 and SO_1896)	CustomReaction_c0				(1)  3mb2coa_c0[c0] + (1)  cpd00002[c0] + (1)  hco3_c0[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02068[c0]	(1)  3mb2coa_c0[c0] + (1)  ATP_c0[c0] + (1)  hco3_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  3-Methylglutaconyl-CoA_c0[c0]				
MCITD_c0	>	Cytosol_0	SO_0343	CustomReaction_c0				(1)  2mcit_c0[c0] => (1)  cpd00001[c0] + (1)  cpd02597[c0]	(1)  2mcit_c0[c0] => (1)  H2O_c0[c0] + (1)  cis-2-Methylaconitate_c0[c0]				
MCITS_c0	>	Cytosol_0	SO_0344	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00032[c0] + (1)  ppcoa_c0[c0] => (1)  2mcit_c0[c0] + (1)  cpd00010[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  Oxaloacetate_c0[c0] + (1)  ppcoa_c0[c0] => (1)  2mcit_c0[c0] + (1)  CoA_c0[c0] + (1)  H+_c0[c0]				
MCOATA_c0	=	Cytosol_0	SO_2777	CustomReaction_c0				(1)  cpd00070[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  malacp_c0[c0]	(1)  Malonyl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  malacp_c0[c0]				
MCPST_c0	>	Cytosol_0	SO_1261	CustomReaction_c0				(1)  cpd00081[c0] + (1)  cpd00706[c0] => (1)  cpd00020[c0] + (1)  tsul_c0[c0]	(1)  Sulfite_c0[c0] + (1)  Mercaptopyruvate_c0[c0] => (1)  Pyruvate_c0[c0] + (1)  tsul_c0[c0]				
MDH_c0	=	Cytosol_0	SO_0770	(S)-malate:NAD+ oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00130[c0] <=> (1)  cpd00004[c0] + (1)  cpd00032[c0] + (1)  cpd00067[c0]	(1)  NAD_c0[c0] + (1)  L-Malate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  Oxaloacetate_c0[c0] + (1)  H+_c0[c0]	MDH	R00342	Citrate cycle (TCA cycle)|Pyruvate metabolism|Glyoxylate and dicarboxylate metabolism|Methane metabolism|Carbon fixation in photosynthetic organisms|Carbon fixation pathways in prokaryotes	ANAEROBIC-RESPIRATION|ANARESP1-PWY|ASPARTATE-DEG|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|FERMENTATION-PWY|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLUTAMATE-DEG|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|GLYOXYLATE-BYPASS|Gluconeogenesis|MALATE-ASPARTATE-SHUTTLE-PWY|MALATE-OXALOACETATE-SHUTTLE|P105-PWY|P108-PWY|P23-PWY|P42-PWY|Pyruvate-Degradation|Reductive-TCA-Cycles|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS|Transport-Pathways
MDRPD_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  5mdru1p_c0[c0] => (1)  cpd00001[c0] + (1)  cpd11295[c0]	(1)  5mdru1p_c0[c0] => (1)  H2O_c0[c0] + (1)  2,3-diketo5-methylthio-1-phosphopentane_c0[c0]				
ME2_c0	>	Cytosol_0	(SO_4118 or SO_3855)	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)_c0		1.32		(1)  cpd00006[c0] + (1)  cpd00130[c0] => (1)  cpd00005[c0] + (1)  cpd00011[c0] + (1)  cpd00020[c0]	(1)  NADP_c0[c0] + (1)  L-Malate_c0[c0] => (1)  NADPH_c0[c0] + (1)  CO2_c0[c0] + (1)  Pyruvate_c0[c0]	ME2	R00216	Pyruvate metabolism|Carbon fixation in photosynthetic organisms	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Energy-Metabolism|GLUCONEO-PWY|Gluconeogenesis|Photosynthesis
MEAMP1-GLU-ASP_c0	=	Cytosol_0	SO_1627	CustomReaction_c0				(1)  cpd00001[c0] + (1)  gluaspl_c0[c0] <=> (1)  cpd00023[c0] + (1)  cpd00041[c0]	(1)  H2O_c0[c0] + (1)  gluaspl_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  L-Aspartate_c0[c0]				
MEAMP1-GLY-ASP_c0	=	Cytosol_0	SO_1627	RXN0-6987.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11589[c0] <=> (1)  cpd00033[c0] + (1)  cpd00041[c0]	(1)  H2O_c0[c0] + (1)  gly-asp-L_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Aspartate_c0[c0]	AMPEP13			
MEAMP1-GLY-GLU_c0	=	Cytosol_0	SO_1627	methionyl aminopeptidase_c0		-195.17		(1)  cpd00001[c0] + (1)  cpd11592[c0] <=> (1)  cpd00023[c0] + (1)  cpd00033[c0]	(1)  H2O_c0[c0] + (1)  gly-glu-L_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Glycine_c0[c0]	AMPEP10			
MECDPDH_c0	>	Cytosol_0	SO_3312	CustomReaction_c0				(1)  cpd00004[c0] + (1)  cpd08301[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  h2mb4p_c0[c0]	(1)  NADH_c0[c0] + (1)  2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  h2mb4p_c0[c0]				
MECDPS_c0	>	Cytosol_0	SO_3437	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing)_c0		26.77		(1)  cpd08288[c0] => (1)  cpd00046[c0] + (1)  cpd08301[c0]	(1)  2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0] => (1)  CMP_c0[c0] + (1)  2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0[c0]	MECDPS	R05637	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
MEPCT_c0	>	Cytosol_0	SO_3438	CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd00067[c0] + (1)  cpd08286[c0] => (1)  cpd00012[c0] + (1)  cpd08287[c0]	(1)  CTP_c0[c0] + (1)  H+_c0[c0] + (1)  2-C-methyl-D-erythritol4-phosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0[c0]	MEPCT	R05633	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
MET-LABC_c0	>	Cytosol_0	Unknown	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00060[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00060[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Methionine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Methionine_c0[c0] + (1)  H+_c0[c0]	METabc			
METAT_c0	>	Cytosol_0	SO_0929	ATP:L-methionine S-adenosyltransferase_c0		12.62		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00060[c0] => (1)  cpd00009[c0] + (1)  cpd00012[c0] + (1)  cpd00017[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Methionine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  PPi_c0[c0] + (1)  S-Adenosyl-L-methionine_c0[c0]	METAT	R00177	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Cofactor-Biosynthesis|Degradation|ETHYL-PWY|Ethylene-Biosynthesis|HORMONE-SYN|IND-AMINO-ACID-SYN|MET-SAM-PWY|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|PWY0-781|Plant-Hormone-Biosynthesis|S-adenosyl-L-methionine-cycle|SAM-PWY|Siderophores-Biosynthesis
METGL_c0	>	Cytosol_0	SO_1812	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00060[c0] => (1)  2obut_c0[c0] + (1)  ch4s_c0[c0] + (1)  nh4_c0[c0]	(1)  H2O_c0[c0] + (1)  L-Methionine_c0[c0] => (1)  2obut_c0[c0] + (1)  ch4s_c0[c0] + (1)  nh4_c0[c0]				
METS_c0	>	Cytosol_0	SO_1030	CustomReaction_c0				(1)  cpd00345[c0] + (1)  hcysl_c0[c0] => (1)  cpd00060[c0] + (1)  cpd00067[c0] + (1)  thf_c0[c0]	(1)  5-Methyltetrahydrofolate_c0[c0] + (1)  hcysl_c0[c0] => (1)  L-Methionine_c0[c0] + (1)  H+_c0[c0] + (1)  thf_c0[c0]				
METTRS_c0	>	Cytosol_0	SO_2619	CustomReaction_c0				(1)  cpd00002[c0] + (1)  cpd00060[c0] + (1)  cpd11918[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  mettrna_c0[c0]	(1)  ATP_c0[c0] + (1)  L-Methionine_c0[c0] + (1)  tRNA(Met) _c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  mettrna_c0[c0]				
MGCH_c0	<	Cytosol_0	SO_1895	(S)-3-Hydroxy-3-methylglutaryl-CoA hydro-lyase (trans-3-methylglutaconyl-CoA-forming)_c0		3.02		(1)  cpd00292[c0] <= (1)  cpd00001[c0] + (1)  cpd02068[c0]	(1)  HMG-CoA_c0[c0] <= (1)  H2O_c0[c0] + (1)  3-Methylglutaconyl-CoA_c0[c0]	MGCH	R02085	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Degradation|LEU-DEG2-PWY|LEUCINE-DEG
MGT3_c0	>	Cytosol_0	SO_1178	TRANS-RXNBWI-115525.ce.maizeexp.MG+2_c0		0		(1)  cpd00067[e0] + (1)  cpd00254[c0] => (1)  cpd00067[c0] + (1)  cpd00254[e0]	(1)  H+_e0[e0] + (1)  Mg_c0[c0] => (1)  H+_c0[c0] + (1)  Mg_e0[e0]	MGt3			
MGT5_c0	=	Cytosol_0	(SO_1145 or SO_3984 or SO_3966 or SO_1941 or SO_1565)	TRANS-RXN-141.ce_c0	1.A.35|TC-1.A.35	0		(1)  cpd00254[c0] <=> (1)  cpd00254[e0]	(1)  Mg_c0[c0] <=> (1)  Mg_e0[e0]	MGt5			
MI1PP_c0	>	Cytosol_0	SO_2260	CustomReaction_c0				(1)  cpd00001[c0] + (1)  mi1pd_c0[c0] => (1)  cpd00009[c0] + (1)  inost_c0[c0]	(1)  H2O_c0[c0] + (1)  mi1pd_c0[c0] => (1)  Phosphate_c0[c0] + (1)  inost_c0[c0]				
MICITH_c0	<	Cytosol_0	SO_0432	(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate hydro-lyase_c0		0.91		(1)  cpd02799[c0] <= (1)  cpd00001[c0] + (1)  cpd02597[c0]	(1)  Methylisocitrate_c0[c0] <= (1)  H2O_c0[c0] + (1)  cis-2-Methylaconitate_c0[c0]	MICITD	R04425	Propanoate metabolism	CARBOXYLATES-DEG|Degradation|Methyl-Citrate-Cycle|PWY0-42|Propionate-Degradation
MICITL_c0	=	Cytosol_0	SO_0345	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase (succinate-forming)_c0		4.98		(1)  cpd02799[c0] <=> (1)  cpd00020[c0] + (1)  cpd00036[c0]	(1)  Methylisocitrate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  Succinate_c0[c0]	MCITL2	R00409	Propanoate metabolism	CARBOXYLATES-DEG|Degradation|Methyl-Citrate-Cycle|PWY0-42|Propionate-Degradation
MLACI_c0	>	Cytosol_0	SO_1671	CustomReaction_c0				(1)  cpd00763[c0] => (1)  4fumacac_c0[c0]	(1)  4-Maleylacetoacetate_c0[c0] => (1)  4fumacac_c0[c0]				
MMSDHIR_c0	>	Cytosol_0	SO_1678	CustomReaction_c0				(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  mmalsa_c0[c0] => (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  ppcoa_c0[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  mmalsa_c0[c0] => (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  ppcoa_c0[c0]				
MNOR_c0	>	Cytosol_0	((SO_4591 and SO_1777 and SO_1779) or (SO_4591 and SO_1777 and SO_1778))	CustomReaction_c0				(2)  cpd00067[e0] + (1)  cpd11451[c0] + (1)  cpd17028[e0] => (2)  cpd00001[e0] + (1)  cpd00030[e0] + (1)  cpd11606[c0]	(2)  H+_e0[e0] + (1)  mql7_c0[c0] + (1)  Manganese(IV)  oxide_e0[e0] => (2)  H2O_e0[e0] + (1)  Mn2+_e0[e0] + (1)  Menaquinone 7_c0[c0]				
MNOR2_c0	>	Cytosol_0	((SO_4591 and SO_1777 and SO_1778) or (SO_4591 and SO_1777 and SO_1779))	CustomReaction_c0				(2)  cpd00067[e0] + (1)  cpd17026[c0] + (1)  cpd17028[e0] => (2)  cpd00001[e0] + (1)  cpd00030[e0] + (1)  cpd17027[c0]	(2)  H+_e0[e0] + (1)  methymenaquinol 7_c0[c0] + (1)  Manganese(IV)  oxide_e0[e0] => (2)  H2O_e0[e0] + (1)  Mn2+_e0[e0] + (1)  methylmenaquinone 7_c0[c0]				
MOAT3_c0	>	Cytosol_0	SO_4676	CustomReaction_c0				(1)  ckdo8n_c0[c0] + (1)  lipida_c0[c0] => (1)  cpd00046[c0] + (1)  cpd00067[c0] + (1)  cpd17023[c0]	(1)  ckdo8n_c0[c0] + (1)  lipida_c0[c0] => (1)  CMP_c0[c0] + (1)  H+_c0[c0] + (1)  Kdo8N-lipid IV(A) _c0[c0]				
MOBDABC_c0	>	Cytosol_0	(SO_3863 and SO_3864 and SO_3865)	ATP phosphohydrolase (molybdate-importing)_c0	3.A.1.8|TC-3.A.1.8	-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11574[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11574[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Molybdate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Molybdate_c0[c0]	MOBDabc			
MOHMT_c0	>	Cytosol_0	SO_0870	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] => (1)  cpd00712[c0] + (1)  thf_c0[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] => (1)  2-Dehydropantoate_c0[c0] + (1)  thf_c0[c0]				
MTAN_c0	>	Cytosol_0	(SO_1322 or SO_3705)	Methylthioadenosine methylthioribohydrolase_c0	3.2.2.16	-0.73		(1)  cpd00001[c0] + (1)  cpd00147[c0] => (1)  cpd00128[c0] + (1)  cpd01981[c0]	(1)  H2O_c0[c0] + (1)  5-Methylthioadenosine_c0[c0] => (1)  Adenine_c0[c0] + (1)  5-Methylthio-D-ribose_c0[c0]	MTAN	R01401	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methylthioadenosine-Degradation|NUCLEO-DEG|PWY0-1391
MTHFC_c0	=	Cytosol_0	SO_1792	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)_c0		13.69		(1)  cpd00001[c0] + (1)  cpd00347[c0] <=> (1)  cpd00067[c0] + (1)  cpd00201[c0]	(1)  H2O_c0[c0] + (1)  5-10-Methenyltetrahydrofolate_c0[c0] <=> (1)  H+_c0[c0] + (1)  10-Formyltetrahydrofolate_c0[c0]	ADE3_3	R01655	One carbon pool by folate|Carbon fixation pathways in prokaryotes	1CMET2-PWY|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CO2-Fixation|CODH-PWY|Carbohydrates-Biosynthesis|Cofactor-Biosynthesis|Degradation|FOLSYN-PWY|Folate-Biosynthesis|Formaldehyde-Oxidation|Gluconeogenesis|HISTIDINE-DEG|NUCLEO-DEG|P164-PWY|Purine-Degradation|Vitamin-Biosynthesis
MTHFD_c0	=	Cytosol_0	SO_1792	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_c0		1.92		(1)  cpd00006[c0] + (1)  cpd00125[c0] <=> (1)  cpd00005[c0] + (1)  cpd00347[c0]	(1)  NADP_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  5-10-Methenyltetrahydrofolate_c0[c0]	ADE3_1	R01220	One carbon pool by folate|Carbon fixation pathways in prokaryotes	1CMET2-PWY|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CO2-Fixation|CODH-PWY|Carbohydrates-Biosynthesis|Cofactor-Biosynthesis|Degradation|Folate-Biosynthesis|Formaldehyde-Oxidation|Gluconeogenesis|NUCLEO-DEG|Purine-Degradation|Vitamin-Biosynthesis
MTHFR2_c0	<	Cytosol_0	SO_4054	5-methyltetrahydrofolate:NAD+ oxidoreductase_c0		3.79		(1)  cpd00003[c0] + (1)  cpd00345[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00125[c0]	(1)  NAD_c0[c0] + (1)  5-Methyltetrahydrofolate_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0]	MTHFR2	R07168	One carbon pool by folate|Methane metabolism|Carbon fixation pathways in prokaryotes	1CMET2-PWY|Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|Vitamin-Biosynthesis
MTHPTGHM_c0	>	Cytosol_0	SO_0818	CustomReaction_c0				(1)  cpd02738[c0] + (1)  hcysl_c0[c0] => (1)  cpd00060[c0] + (1)  cpd02555[c0]	(1)  5-Methyltetrahydropteroyltri-L-glutamate_c0[c0] + (1)  hcysl_c0[c0] => (1)  L-Methionine_c0[c0] + (1)  Tetrahydropteroyltri-L-glutamate_c0[c0]				
MTRI_c0	=	Cytosol_0	Unknown	CustomReaction_c0				(1)  5mdr1p_c0[c0] <=> (1)  5mdru1p_c0[c0]	(1)  5mdr1p_c0[c0] <=> (1)  5mdru1p_c0[c0]				
MTRK_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  cpd00002[c0] + (1)  cpd01981[c0] => (1)  5mdr1p_c0[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  5-Methylthio-D-ribose_c0[c0] => (1)  5mdr1p_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]				
NAABCO_c0	>	Cytosol_0	(SO_0069 and SO_0070)	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  na1_c0[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  na1_e0[e0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  na1_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  na1_e0[e0]				
NADH11_c0	>	Cytosol_0	(SO_1009 and SO_1010 and SO_1011 and SO_1012 and SO_1013 and SO_1014 and SO_1015 and SO_1016 and SO_1017 and SO_1018 and SO_1019 and SO_1020 and SO_1021)	NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_c0		-17.44		(1)  cpd00004[c0] + (5)  cpd00067[c0] + (1)  cpd15560[c0] => (1)  cpd00003[c0] + (4)  cpd00067[e0] + (1)  cpd15561[c0]	(1)  NADH_c0[c0] + (5)  H+_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  NAD_c0[c0] + (4)  H+_e0[e0] + (1)  Ubiquinol-8_c0[c0]	NADH11			
NADH12_c0	>	Cytosol_0	SO_3517	dihydronicotinamide adenine dinucleotide-coenzyme Q reductase_c0		-17.44		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15560[c0] => (1)  cpd00003[c0] + (1)  cpd15561[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  NAD_c0[c0] + (1)  Ubiquinol-8_c0[c0]	NADH12			AEROBIC-RESPIRATION|Biosynthesis|Cofactor-Biosynthesis|Degradation|Electron-Transfer|Energy-Metabolism|NAD-Metabolism|Noncarbon-Nutrients|PWY0-1334|PWY0-1335|Respiration
NADH13_c0	>	Cytosol_0	(SO_1009 and SO_1010 and SO_1011 and SO_1012 and SO_1013 and SO_1014 and SO_1015 and SO_1016 and SO_1017 and SO_1018 and SO_1019 and SO_1020 and SO_1021)	NADH dehydrogenase (menaquinone-7 & 4 protons)_c0		-21.53		(1)  cpd00004[c0] + (5)  cpd00067[c0] + (1)  cpd11606[c0] => (1)  cpd00003[c0] + (4)  cpd00067[e0] + (1)  cpd11451[c0]	(1)  NADH_c0[c0] + (5)  H+_c0[c0] + (1)  Menaquinone 7_c0[c0] => (1)  NAD_c0[c0] + (4)  H+_e0[e0] + (1)  mql7_c0[c0]	NADH13			
NADH14_c0	>	Cytosol_0	SO_3517	NADH dehydrogenase (methylmenaquinone7 & no proton)_c0		4.26		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd17027[c0] => (1)  cpd00003[c0] + (1)  cpd17026[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  methylmenaquinone 7_c0[c0] => (1)  NAD_c0[c0] + (1)  methymenaquinol 7_c0[c0]	NADH14			
NADH16_c0	>	Cytosol_0	(SO_1009 and SO_1010 and SO_1011 and SO_1012 and SO_1013 and SO_1014 and SO_1015 and SO_1016 and SO_1017 and SO_1018 and SO_1019 and SO_1020 and SO_1021)	NADH dehydrogenase (methylmenaquinone-7 & 4 protons)_c0		4.26		(1)  cpd00004[c0] + (5)  cpd00067[c0] + (1)  cpd17027[c0] => (1)  cpd00003[c0] + (4)  cpd00067[e0] + (1)  cpd17026[c0]	(1)  NADH_c0[c0] + (5)  H+_c0[c0] + (1)  methylmenaquinone 7_c0[c0] => (1)  NAD_c0[c0] + (4)  H+_e0[e0] + (1)  methymenaquinol 7_c0[c0]	NADH16			
NADH4_c0	>	Cytosol_0	SO_3517	quinone reductase_c0		-21.53		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11606[c0] => (1)  cpd00003[c0] + (1)  cpd11451[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Menaquinone 7_c0[c0] => (1)  NAD_c0[c0] + (1)  mql7_c0[c0]	NADH4			
NADK_c0	>	Cytosol_0	(SO_1523 or SO_3077)	ATP:NAD+ 2'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00003[c0] => (1)  cpd00006[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NAD_c0[c0] => (1)  NADP_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]	NADK	R00104	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NADPHOS-DEPHOS-PWY
